id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,punctuation,class
208,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.646144509,0.051689144,0.026315296,0.180871248,0.0949798,460,?
209,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.336189419,0.036134176,0.073143192,0.464351058,0.090182178,272,?
210,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.412188411,0.157969579,0.076976411,0.315323591,0.037541959,48,?
211,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.167412668,0.292369604,0.121403426,0.321782947,0.097031303,134,?
212,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.779754221,0.014372346,0.050378527,0.14117457,0.01432035,63,?
213,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.179668248,0.25538826,0.244884223,0.163633108,0.156426102,159,?
214,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.075603642,0.263363212,0.049045596,0.195000261,0.41698733,208,?
215,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.59832263,0.054315381,0.104262307,0.197753772,0.04534588,201,?
216,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.611098886,0.045083933,0.067882635,0.258814603,0.017119883,456,?
217,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.263510883,0.13881211,0.061793972,0.412321925,0.123561084,131,?
218,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.506225765,0.123429954,0.087826051,0.250975043,0.03154318,376,?
219,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.047693945,0.490074188,0.026936159,0.244610593,0.190685138,115,?
220,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.191843867,0.048066273,0.044833675,0.170993283,0.544262946,195,?
221,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.721175432,0.103341199,0.072899297,0.088712156,0.013871904,19,?
222,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.033654138,0.310685933,0.009126122,0.043568972,0.602964878,107,?
223,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.103483424,0.294930279,0.035685249,0.443266362,0.122634731,264,?
224,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.265452176,0.105575353,0.158533067,0.402421057,0.068018377,55,?
225,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.061875552,0.216423303,0.0128356,0.606042504,0.102822997,46,?
226,N,AGREEMENT,SUBJECTIVE,89,NONIRONIC,0.272911578,0.107789449,0.282608151,0.143164456,0.193526298,275,?
227,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.587189972,0.0741987,0.099084631,0.220455334,0.019071385,89,?
228,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.286558568,0.044736266,0.025849696,0.494389117,0.148466349,53,?
229,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.012692724,0.619218349,0.042636819,0.075142615,0.250309497,256,?
230,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.142056882,0.102198124,0.108641922,0.309095085,0.338007987,73,?
231,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.139269337,0.345492214,0.105405837,0.248136491,0.161696166,119,?
232,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.256360739,0.235728502,0.021161843,0.238824695,0.247924268,205,?
233,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.426036,0.068934917,0.042051282,0.404904127,0.058073655,52,?
234,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.571238279,0.028003387,0.028213285,0.308932841,0.063612245,190,?
235,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.649311662,0.046508316,0.042930026,0.125865072,0.135384887,77,?
236,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.864799857,0.011039155,0.009550137,0.099613458,0.014997371,308,?
237,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.317397296,0.322442889,0.056745924,0.276949883,0.026463987,45,?
238,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.009219407,0.153516889,0.004535192,0.020950422,0.811778069,45,?
239,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.246513844,0.472065896,0.035188567,0.121763095,0.124468587,468,?
240,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.200579181,0.158266053,0.078969523,0.456913352,0.105271921,200,?
241,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.406513333,0.097987778,0.116896659,0.357538581,0.021063587,148,?
242,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.631479144,0.064555503,0.040292878,0.245654002,0.018018479,139,?
243,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.367551863,0.136893734,0.054106195,0.379059732,0.062388469,59,?
244,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.095814481,0.250359833,0.069257468,0.140438214,0.444129974,76,?
245,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.337092519,0.077942967,0.042475387,0.38851428,0.153974801,110,?
246,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.101735502,0.240388185,0.055268444,0.116440937,0.486166894,45,?
247,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.025030088,0.648970485,0.042955518,0.024232667,0.258811265,72,?
248,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.185524121,0.535395861,0.145581961,0.107843548,0.025654538,87,?
249,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.824516535,0.033189613,0.018234342,0.106598258,0.017461209,325,?
250,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.197674453,0.360750347,0.069281876,0.266674191,0.10561911,69,?
251,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.262033224,0.058699392,0.153890118,0.43089202,0.094485268,47,?
252,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.229147792,0.344156057,0.067341469,0.261090428,0.098264277,112,?
253,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.064641811,0.113519683,0.045741886,0.086519174,0.689577401,67,?
254,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.479571164,0.033557277,0.028923132,0.415210187,0.042738289,86,?
255,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.451164246,0.072158292,0.075016797,0.367680371,0.033980258,78,?
256,N,AGREEMENT,SUBJECTIVE,80,IRONIC,0.039570436,0.142052725,0.098942146,0.259984374,0.459450334,189,?
257,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.701263249,0.05777118,0.062191825,0.143286422,0.035487354,432,?
258,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.121922746,0.193097487,0.145280853,0.203888088,0.33581084,30,?
259,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.199234635,0.120700657,0.165897369,0.251785219,0.26238209,485,?
260,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.68904984,0.014185596,0.033313017,0.258204192,0.005247423,69,?
261,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.408131599,0.153524399,0.055700924,0.202077746,0.180565357,161,?
262,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.575546861,0.127565399,0.055335525,0.215848863,0.025703341,71,?
263,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.401166826,0.099733636,0.063416883,0.292346448,0.143336207,201,?
264,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.114403322,0.265477031,0.05391689,0.129620418,0.436582386,59,?
265,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.149492294,0.064829551,0.021718299,0.081322648,0.682637215,144,?
266,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.598244309,0.081006065,0.026407417,0.216310382,0.07803183,115,?
267,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.466457337,0.146134585,0.048887707,0.29812324,0.040397141,50,?
268,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.12654604,0.034688417,0.03993601,0.398646384,0.400183141,139,?
269,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.561073601,0.120183967,0.089916363,0.128639758,0.100186311,989,?
270,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.259337336,0.047292866,0.219029218,0.406944096,0.067396536,261,?
271,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.770457745,0.056479082,0.020141972,0.115776449,0.037144758,24,?
272,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.114428177,0.402732611,0.053177863,0.114390045,0.315271258,211,?
273,P+,AGREEMENT,SUBJECTIVE,82,IRONIC,0.15906398,0.198117644,0.058240768,0.253687829,0.330889791,103,?
274,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.487534732,0.076459944,0.05484587,0.298545003,0.082614444,82,?
275,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.015739392,0.249693513,0.004910089,0.059005044,0.670651972,101,?
276,P+,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.456918776,0.158367395,0.054158017,0.306694895,0.023860922,100,?
277,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.266956866,0.053159628,0.015575325,0.197292745,0.467015415,46,?
278,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.305938065,0.228928119,0.073703647,0.26270622,0.128723949,117,?
279,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.490095258,0.120265238,0.053533487,0.23357892,0.102527149,91,?
280,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.529603004,0.047276139,0.036268804,0.201630786,0.18522127,56,?
281,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.593136907,0.103198051,0.038154881,0.090075105,0.175434992,83,?
282,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.641245306,0.063713148,0.028863877,0.257619321,0.00855839,117,?
283,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.14334923,0.279518366,0.035315141,0.355872989,0.185944289,242,?
284,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.287526876,0.134275913,0.097770177,0.265544713,0.214882329,200,?
285,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.270294547,0.128366843,0.099814527,0.285060674,0.216463432,165,?
286,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.136391759,0.09564396,0.16390577,0.51489985,0.08915861,258,?
287,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.177485228,0.186836407,0.038045608,0.559245706,0.038387042,386,?
288,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.027194621,0.387448609,0.05933949,0.069700107,0.456317186,693,?
289,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.354514897,0.102566302,0.309793055,0.200970441,0.032155339,138,?
290,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.464889169,0.131620407,0.043073643,0.294353753,0.066063032,409,?
291,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.050623436,0.232929096,0.113542318,0.060336653,0.542568505,33,?
292,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.004072123,0.01564428,0.001406386,0.013929594,0.964947581,122,?
293,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.044825718,0.35362342,0.029015806,0.091838837,0.480696261,150,?
294,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.473528266,0.145356387,0.13513115,0.191349983,0.05463424,168,?
295,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.143853769,0.169056877,0.028077116,0.338032961,0.320979238,96,?
296,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.577340603,0.18592678,0.028233558,0.130343735,0.078155346,100,?
297,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.411274701,0.087650888,0.091709822,0.355569363,0.053795218,32,?
298,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.273485065,0.01778356,0.052433524,0.555287361,0.101010554,228,?
299,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.47832948,0.195672393,0.038778022,0.250143349,0.037076768,309,?
300,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.202350646,0.079353258,0.056333266,0.480805039,0.181157827,196,?
301,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.171286151,0.453918874,0.067945287,0.191519961,0.11532975,93,?
302,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.185749561,0.491500258,0.024659926,0.164897382,0.133192837,194,?
303,P,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.57327503,0.078850672,0.041275524,0.297387362,0.009211422,174,?
304,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0840846,0.301069945,0.112863362,0.270164639,0.231817439,383,?
305,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.253690422,0.517582178,0.035474136,0.157833219,0.035420023,88,?
306,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.120640725,0.266264141,0.041923538,0.20462507,0.366546512,77,?
307,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.572797716,0.083497569,0.108477324,0.220219985,0.015007429,202,?
308,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.476457983,0.079260767,0.172030658,0.249343961,0.02290662,15,?
309,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.048282176,0.198667139,0.039431866,0.201622814,0.511995912,87,?
310,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.095511004,0.085471652,0.038874783,0.282543242,0.497599363,34,?
311,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.364876479,0.231975228,0.118134826,0.268998682,0.016014777,63,?
312,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.298739135,0.057171062,0.111822546,0.406291187,0.125976071,183,?
313,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.092851259,0.062381029,0.060222596,0.100834996,0.683710098,292,?
314,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.357212245,0.120210446,0.058826197,0.339013398,0.124737769,69,?
315,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.240875378,0.147912487,0.01227471,0.197942287,0.400995076,181,?
316,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.259401858,0.137441322,0.085915416,0.342371285,0.174870118,63,?
317,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.236046925,0.269607008,0.104513109,0.342120051,0.047712851,183,?
318,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.385932982,0.284836352,0.06754905,0.232767344,0.028914256,57,?
319,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.567034006,0.228445217,0.093423799,0.101317957,0.009779077,84,?
320,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.743538499,0.011628847,0.084510863,0.155815586,0.004506236,34,?
321,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.113855422,0.48025769,0.100910127,0.283842534,0.021134222,1113,?
322,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.215306371,0.154193938,0.07298559,0.482489944,0.075024106,148,?
323,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.517407119,0.059126474,0.231191799,0.104305223,0.0879694,108,?
324,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.152232379,0.127917081,0.045319743,0.344198227,0.330332518,57,?
325,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.211572438,0.308829844,0.044645913,0.410218209,0.024733646,155,?
326,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.547900021,0.144352525,0.132487908,0.144725472,0.030534098,54,?
327,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.561282694,0.093534209,0.064272702,0.202492908,0.078417517,153,?
328,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.517310619,0.145239383,0.03825628,0.28104037,0.018153375,127,?
329,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.460836709,0.278309047,0.054730784,0.180739492,0.025384016,86,?
330,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.327879936,0.163171276,0.069005705,0.415540218,0.024402812,55,?
331,P+,AGREEMENT,SUBJECTIVE,77,IRONIC,0.374239564,0.151127964,0.04464972,0.283834726,0.146148011,201,?
332,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.396805614,0.114610098,0.039105952,0.349761069,0.099717274,81,?
333,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.792665362,0.010143104,0.016121106,0.137100011,0.043970443,62,?
334,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.04246125,0.717993855,0.071466178,0.071715966,0.09636277,72,?
335,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.679123163,0.035336427,0.049456347,0.174940243,0.061143842,106,?
336,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.628892064,0.061773144,0.045201998,0.194465324,0.069667436,45,?
337,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.073688589,0.467210174,0.04781406,0.13654083,0.274746329,196,?
338,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.717911303,0.031794321,0.065410778,0.166015372,0.018868279,28,?
339,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.25947684,0.029537797,0.049482748,0.528997242,0.132505447,164,?
340,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.025733091,0.649119377,0.029615944,0.07901141,0.216520131,161,?
341,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.02394616,0.683905721,0.062644251,0.076764092,0.152739763,108,?
342,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.109037288,0.150218785,0.021496892,0.350093454,0.369153589,117,?
343,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.036122724,0.541912436,0.037165102,0.104508191,0.280291587,90,?
344,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.748462856,0.046818614,0.02132581,0.156556413,0.02683628,344,?
345,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.693132758,0.074671574,0.089047685,0.140404582,0.002743376,177,?
346,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.073391147,0.64842695,0.021683631,0.118714169,0.137784123,18,?
347,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.001198781,0.016936712,0.000632229,0.001913099,0.979319155,39,?
348,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.006697817,0.421365201,0.005540837,0.031117894,0.535278201,68,?
349,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.174209327,0.175352216,0.130576149,0.375955492,0.143906772,21,?
350,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.007845317,0.017095258,0.001420059,0.020303058,0.953336298,124,?
351,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.431795985,0.103447475,0.093884446,0.284517884,0.086354278,35,?
352,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.038080379,0.153700784,0.017395586,0.074438468,0.716384768,331,?
353,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.446108431,0.217769682,0.034169424,0.25017947,0.05177296,133,?
354,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.105026677,0.111353233,0.075448677,0.502338827,0.205832526,40,?
355,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.021119894,0.235546798,0.025959805,0.031640917,0.685732603,63,?
356,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.037378408,0.229911342,0.140211672,0.133831024,0.458667576,82,?
357,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.315609753,0.038794909,0.073584214,0.253846645,0.318164438,308,?
358,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.628187776,0.040976189,0.035269413,0.274130613,0.021436006,197,?
359,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.491280913,0.067055963,0.054888267,0.32262969,0.06414517,70,?
360,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.064739905,0.470057696,0.03719689,0.162248492,0.265757054,150,?
361,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.692891121,0.029623659,0.041589428,0.221914291,0.013981491,120,?
362,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.174153954,0.092290357,0.108604521,0.41162169,0.213329464,57,?
363,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.392745912,0.150492057,0.069686897,0.294473052,0.092602096,78,?
364,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.416900337,0.106019571,0.227228403,0.231119305,0.018732382,135,?
365,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.067637734,0.196589813,0.025075477,0.093522832,0.617174089,165,?
366,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.457016438,0.139581487,0.064161785,0.315264642,0.023975655,72,?
367,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.101175353,0.198768988,0.055630747,0.50082916,0.143595725,103,?
368,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.240937784,0.164477825,0.026185267,0.490574151,0.077824913,85,?
369,P,DISAGREEMENT,OBJECTIVE,84,NONIRONIC,0.417596519,0.197425872,0.110287875,0.240149945,0.034539782,73,?
370,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.025138853,0.21660158,0.013233395,0.040141717,0.704884529,23,?
371,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.348059773,0.20950608,0.012859137,0.076483876,0.353091091,19,?
372,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.078265697,0.168657005,0.127211705,0.579216182,0.046649441,202,?
373,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.430805027,0.117249578,0.123098761,0.27410084,0.054745782,43,?
374,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.13046883,0.307713568,0.24780634,0.258590758,0.055420469,53,?
375,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.097108036,0.529809833,0.212491944,0.083789542,0.076800629,135,?
376,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.708824158,0.039217599,0.051651232,0.157265544,0.043041412,111,?
377,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.063414007,0.064064741,0.035787631,0.102563679,0.73416996,190,?
378,P,DISAGREEMENT,SUBJECTIVE,79,IRONIC,0.562796354,0.094882794,0.069636889,0.209811926,0.062872037,27,?
379,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.036867663,0.446636617,0.038451321,0.110669658,0.367374778,80,?
380,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.552461863,0.108401574,0.050789818,0.21737051,0.070976235,117,?
381,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.431884706,0.087230146,0.073544279,0.296376705,0.110964164,44,?
382,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.113899581,0.323288083,0.431448191,0.116676114,0.014688036,45,?
383,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.018110992,0.525572717,0.014453692,0.067847744,0.374014854,45,?
384,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.477153361,0.048492935,0.05656597,0.410209239,0.007578501,121,?
385,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.135592699,0.314634383,0.086259425,0.276330799,0.187182695,124,?
386,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.447108984,0.116025306,0.161375776,0.22692658,0.048563354,20,?
387,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.001381757,0.16612263,0.003205473,0.002482787,0.82680738,283,?
388,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.247653306,0.108007863,0.16532135,0.398693889,0.080323562,31,?
389,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.155427396,0.24860695,0.022857899,0.358088046,0.215019688,56,?
390,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.801313758,0.002831693,0.0314251,0.156047016,0.008382404,225,?
391,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.162295625,0.184527516,0.131835014,0.432283163,0.08905866,52,?
392,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.261694133,0.432732701,0.045838699,0.201110631,0.058623791,231,?
393,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.507059932,0.041404594,0.044490162,0.187918723,0.219126597,65,?
394,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.499031305,0.243766308,0.05041777,0.157305509,0.049479149,221,?
395,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.653140247,0.044906251,0.04081066,0.138996363,0.122146413,126,?
396,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.073793322,0.237279683,0.045302022,0.09739612,0.546228826,213,?
397,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.485488355,0.032720767,0.24198629,0.191600919,0.04820371,138,?
398,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.278580546,0.222153932,0.228744328,0.257366478,0.013154754,244,?
399,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.328595698,0.105215222,0.163851798,0.373825401,0.028511904,26,?
400,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.007619382,0.338435322,0.010446578,0.052129559,0.591369212,68,?
401,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.110130608,0.398499966,0.060043253,0.32763344,0.103692695,129,?
402,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.058152355,0.292640358,0.099817425,0.159561932,0.389827937,185,?
403,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.481244117,0.100235768,0.150495276,0.221623123,0.046401702,17,?
404,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.001835012,0.039532423,0.001414812,0.005503188,0.951714575,38,?
405,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.207128257,0.138993233,0.049687989,0.312604904,0.291585624,150,?
406,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.479227245,0.11405322,0.145714343,0.120626345,0.140378818,66,?
407,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.212051958,0.270332605,0.045911413,0.375190198,0.096513838,257,?
408,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.612646699,0.044779245,0.06029512,0.216052681,0.066226266,230,?
409,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.271688998,0.428255498,0.097003043,0.167056352,0.035996072,120,?
410,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.742737532,0.046091869,0.045167282,0.154349327,0.011653987,134,?
411,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.279397279,0.168008238,0.127051637,0.366411209,0.059131663,49,?
412,P+,DISAGREEMENT,SUBJECTIVE,90,NONIRONIC,0.029497685,0.651878119,0.012852354,0.097294733,0.208477139,246,?
413,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.041173361,0.05401051,0.05109394,0.09440659,0.75931561,41,?
414,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.130278289,0.366023839,0.032398976,0.18210566,0.289193243,82,?
